NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
6190,부산광역시 영도구 청학동,1**,,,,전세,,202501,24,"3,000",0,,1982.0,청학동로27번길,202501~202701,신규,-,,,단독다가구,,8m미만,47.87,부산광역시 영도구 청학동 청학동로27번길,
6192,부산광역시 서구 충무동2가,*,,,,전세,,202501,24,"1,000",0,,1987.0,천마로,202501~202701,신규,-,,,단독다가구,,25m미만,61.4,부산광역시 서구 충무동2가 천마로,
6198,부산광역시 사하구 신평동,3*,,,,전세,,202501,23,"2,000",0,,1992.0,다대로,202501~202701,신규,-,,,단독다가구,,8m미만,90.72,부산광역시 사하구 신평동 다대로,20000.0
6217,부산광역시 사하구 신평동,1**,,,,전세,,202501,22,"5,000",0,,1992.0,다대로140번길,202502~202702,신규,-,,,단독다가구,,8m미만,144.06,부산광역시 사하구 신평동 다대로140번길,8000.0
6237,부산광역시 영도구 동삼동,2**,,,,전세,,202501,22,"6,200",0,,1978.0,동삼로106번길,202502~202702,신규,-,,,단독다가구,,8m미만,53.42,부산광역시 영도구 동삼동 동삼로106번길,
6242,부산광역시 수영구 망미동,4**,,,,전세,,202501,21,"8,000",0,,1977.0,망미번영로85번나길,202502~202702,신규,-,,,단독다가구,,8m미만,43.64,부산광역시 수영구 망미동 망미번영로85번나길,
6244,부산광역시 금정구 서동,2**,,,,전세,,202501,21,"2,000",0,,1977.0,옥봉로10번길,202407~202607,신규,-,,,단독다가구,,8m미만,156.78,부산광역시 금정구 서동 옥봉로10번길,
6258,부산광역시 해운대구 반여동,1***,,,,전세,,202501,21,"18,000",0,,2021.0,반여로155번길,202502~202702,신규,-,,,단독다가구,,12m미만,58.76,부산광역시 해운대구 반여동 반여로155번길,
6276,부산광역시 북구 구포동,1***,,,,전세,,202501,20,"4,000",0,,1991.0,시랑로114번길,202502~202603,신규,-,,,단독다가구,,12m미만,35.0,부산광역시 북구 구포동 시랑로114번길,
6306,부산광역시 연제구 연산동,6**,,,,전세,,202501,20,"10,000",0,,1973.0,대리로19번길,202502~202702,신규,-,,,단독다가구,,8m미만,66.12,부산광역시 연제구 연산동 대리로19번길,35000.0
6383,부산광역시 금정구 장전동,1**,,,,전세,,202501,17,"5,000",0,,2015.0,수림로91번길,202502~202702,신규,-,,,단독다가구,,8m미만,16.0,부산광역시 금정구 장전동 수림로91번길,
6412,부산광역시 동구 초량동,7**,,,,전세,,202501,16,"10,000",0,,1996.0,망양로,202502~202702,신규,-,,,단독다가구,,25m미만,71.86,부산광역시 동구 초량동 망양로,
6415,부산광역시 금정구 남산동,9**,,,,전세,,202501,16,"9,000",0,,1986.0,팔송로39번길,202501~202701,신규,-,,,단독다가구,,12m미만,67.73,부산광역시 금정구 남산동 팔송로39번길,
6421,부산광역시 북구 구포동,1***,,,,전세,,202501,16,"2,000",0,,2008.0,낙동북로772번길,202501~202601,신규,-,,,단독다가구,,12m미만,18.0,부산광역시 북구 구포동 낙동북로772번길,14000.0
6473,부산광역시 강서구 명지동,3***,,,,전세,,202501,15,"8,500",0,,2017.0,명지국제6로318번길,202501~202701,신규,-,,,단독다가구,,25m미만,34.91,부산광역시 강서구 명지동 명지국제6로318번길,
6521,부산광역시 사하구 괴정동,1***,,,,전세,,202501,13,"7,700",0,,1986.0,승학로161번길,202502~202702,신규,-,,,단독다가구,,8m미만,70.65,부산광역시 사하구 괴정동 승학로161번길,31000.0
6556,부산광역시 부산진구 당감동,5**,,,,전세,,202501,11,"7,000",0,,1968.0,가야대로507번길,202502~202702,신규,-,,,단독다가구,,12m미만,84.53,부산광역시 부산진구 당감동 가야대로507번길,
6608,부산광역시 영도구 영선동3가,1**,,,,전세,,202501,9,"5,000",0,,1989.0,향촌길,202501~202701,신규,-,,,단독다가구,,8m미만,51.93,부산광역시 영도구 영선동3가 향촌길,21500.0
6646,부산광역시 사하구 장림동,6**,,,,전세,,202501,8,"3,500",0,,1974.0,장림시장10길,202501~202701,신규,-,,,단독다가구,,8m미만,57.78,부산광역시 사하구 장림동 장림시장10길,3400.0
6660,부산광역시 금정구 장전동,1**,,,,전세,,202501,8,"15,000",0,,2014.0,수림로81번길,202502~202702,신규,-,,,단독다가구,,8m미만,59.96,부산광역시 금정구 장전동 수림로81번길,
6667,부산광역시 동래구 온천동,1***,,,,전세,,202501,7,"11,000",0,,1984.0,충렬대로100번길,202502~202702,신규,-,,,단독다가구,,8m미만,154.05,부산광역시 동래구 온천동 충렬대로100번길,
6672,부산광역시 사하구 괴정동,4**,,,,전세,,202501,7,"7,000",0,,1984.0,오작로8번길,202502~202702,신규,-,,,단독다가구,,8m미만,48.65,부산광역시 사하구 괴정동 오작로8번길,25600.0
6679,부산광역시 영도구 청학동,2**,,,,전세,,202501,7,"4,000",0,,,태종로310번길,202501~202701,신규,-,,,단독다가구,,8m미만,53.91,부산광역시 영도구 청학동 태종로310번길,
6682,부산광역시 북구 만덕동,8**,,,,전세,,202501,7,"3,000",0,,2016.0,덕천로336번길,202501~202701,신규,-,,,단독다가구,,8m미만,79.17,부산광역시 북구 만덕동 덕천로336번길,
6711,부산광역시 동구 범일동,1***,,,,전세,,202501,6,"12,000",0,,1978.0,범곡남로,202502~202702,신규,-,,,단독다가구,,8m미만,68.07,부산광역시 동구 범일동 범곡남로,35529.0
6714,부산광역시 동래구 사직동,1**,,,,전세,,202501,6,"9,000",0,,1984.0,중앙대로1267번길,202501~202701,신규,-,,,단독다가구,,12m미만,73.04,부산광역시 동래구 사직동 중앙대로1267번길,
6734,부산광역시 사하구 다대동,1***,,,,전세,,202501,5,"3,500",0,,1994.0,윤공단로132번길,202501~202701,신규,-,,,단독다가구,,8m미만,174.75,부산광역시 사하구 다대동 윤공단로132번길,20100.0
6742,부산광역시 동래구 명륜동,*,,,,전세,,202501,4,"11,000",0,,1979.0,온천천로,202502~202702,신규,-,,,단독다가구,,8m미만,65.91,부산광역시 동래구 명륜동 온천천로,25000.0
6772,부산광역시 동래구 명장동,5**,,,,전세,,202501,3,"7,000",0,,1987.0,시실로163번길,202501~202701,신규,-,,,단독다가구,,8m미만,47.4,부산광역시 동래구 명장동 시실로163번길,
6777,부산광역시 부산진구 가야동,3**,,,,전세,,202501,3,"7,000",0,,1990.0,가야대로568번길,202501~202701,신규,-,,,단독다가구,,8m미만,143.09,부산광역시 부산진구 가야동 가야대로568번길,
6790,부산광역시 연제구 연산동,6**,,,,전세,,202501,3,"10,000",0,,1972.0,쌍미천로73번길,202503~202703,신규,-,,,단독다가구,,8m미만,45.3,부산광역시 연제구 연산동 쌍미천로73번길,
6791,부산광역시 동구 수정동,2**,,,,전세,,202501,3,"8,300",0,,1994.0,고관로,202503~202703,신규,-,,,단독다가구,,8m미만,199.77,부산광역시 동구 수정동 고관로,
6803,부산광역시 사하구 괴정동,5**,,,,전세,,202501,2,"7,000",0,,1978.0,사하로141번길,202502~202702,신규,-,,,단독다가구,,12m미만,49.26,부산광역시 사하구 괴정동 사하로141번길,42500.0
6823,부산광역시 부산진구 부암동,3**,,,,전세,,202501,2,"13,000",0,,1983.0,동평로181번길,202501~202701,신규,-,,,단독다가구,,8m미만,150.09,부산광역시 부산진구 부암동 동평로181번길,
6826,부산광역시 북구 구포동,9**,,,,전세,,202501,2,"5,000",0,,1988.0,백양대로1064번길,202501~202701,신규,-,,,단독다가구,,8m미만,63.68,부산광역시 북구 구포동 백양대로1064번길,
6850,부산광역시 사하구 장림동,6**,,,,전세,,202501,1,"2,000",0,,1977.0,장평로133번길,202501~202712,신규,-,,,단독다가구,,8m미만,110.91,부산광역시 사하구 장림동 장평로133번길,8000.0
6851,부산광역시 연제구 연산동,3**,,,,전세,,202412,31,"10,000",0,,1980.0,안연로7번가길,202501~202701,신규,-,,,단독다가구,,12m미만,127.74,부산광역시 연제구 연산동 안연로7번가길,
6859,부산광역시 금정구 두구동,7**,,,,전세,,202412,31,"2,500",0,,1981.0,대두로29번길,202412~202612,신규,-,,,단독다가구,,8m미만,119.58,부산광역시 금정구 두구동 대두로29번길,
6863,부산광역시 사하구 하단동,8**,,,,전세,,202412,31,"8,000",0,,1977.0,낙동대로549번길,202501~202701,신규,-,,,단독다가구,,8m미만,49.5,부산광역시 사하구 하단동 낙동대로549번길,36000.0
6893,부산광역시 동래구 복천동,1*,,,,전세,,202412,30,"6,000",0,,1978.0,복천로51번길,202412~202612,신규,-,,,단독다가구,,8m미만,81.9,부산광역시 동래구 복천동 복천로51번길,
6900,부산광역시 남구 용호동,2**,,,,전세,,202412,30,"6,000",0,,1993.0,용호로42번길,202502~202702,신규,-,,,단독다가구,,12m미만,76.75,부산광역시 남구 용호동 용호로42번길,
6908,부산광역시 사하구 하단동,6**,,,,전세,,202412,30,"6,000",0,,1981.0,괴정로,202503~202703,신규,-,,,단독다가구,,8m미만,58.78,부산광역시 사하구 하단동 괴정로,28800.0
6962,부산광역시 사하구 신평동,5**,,,,전세,,202412,27,"6,000",0,,1988.0,하신번영로177번길,202501~202701,신규,-,,,단독다가구,,8m미만,50.0,부산광역시 사하구 신평동 하신번영로177번길,83500.0
6964,부산광역시 부산진구 양정동,3**,,,,전세,,202412,27,"9,000",0,,1990.0,양지로11번길,202501~202701,신규,-,,,단독다가구,,8m미만,77.48,부산광역시 부산진구 양정동 양지로11번길,24800.0
6979,부산광역시 연제구 연산동,1***,,,,전세,,202412,26,"4,000",0,,1991.0,금련로30번길,202412~202612,신규,-,,,단독다가구,,8m미만,49.29,부산광역시 연제구 연산동 금련로30번길,
6984,부산광역시 서구 토성동2가,1*,,,,전세,,202412,26,"5,000",0,,2014.0,까치고개로233번길,202412~202612,신규,-,,,단독다가구,,8m미만,40.0,부산광역시 서구 토성동2가 까치고개로233번길,72000.0
6985,부산광역시 부산진구 개금동,1**,,,,전세,,202412,26,"20,000",0,,1991.0,가야대로,202501~202701,신규,-,,,단독다가구,,8m미만,111.36,부산광역시 부산진구 개금동 가야대로,
6999,부산광역시 금정구 서동,3**,,,,전세,,202412,26,"3,000",0,,1994.0,서동시장길,202412~202612,신규,-,,,단독다가구,,8m미만,103.09,부산광역시 금정구 서동 서동시장길,9200.0
7000,부산광역시 서구 암남동,2*,,,,전세,,202412,26,500,0,,1977.0,암남로58번길,202502~202601,신규,-,,,단독다가구,,8m미만,11.4,부산광역시 서구 암남동 암남로58번길,
7019,부산광역시 기장군 기장읍 교리,3**,,,,전세,,202412,24,"5,000",0,,2016.0,차성로390번길,202501~202701,신규,-,,,단독다가구,,12m미만,30.27,부산광역시 기장군 기장읍 교리 차성로390번길,
7024,부산광역시 동래구 복천동,2**,,,,전세,,202412,24,"6,000",0,,1980.0,동래로,202502~202702,신규,-,,,단독다가구,,8m미만,49.09,부산광역시 동래구 복천동 동래로,
7040,부산광역시 사하구 괴정동,1***,,,,전세,,202412,24,"5,500",0,,,장평로,202501~202701,신규,-,,,단독다가구,,25m미만,44.46,부산광역시 사하구 괴정동 장평로,
7061,부산광역시 사하구 하단동,5**,,,,전세,,202412,23,"7,000",0,,1984.0,낙동남로1389번길,202412~202612,신규,-,,,단독다가구,,12m미만,78.0,부산광역시 사하구 하단동 낙동남로1389번길,
7098,부산광역시 사하구 신평동,6**,,,,전세,,202412,21,"6,000",0,,1988.0,하신번영로169번길,202503~202703,신규,-,,,단독다가구,,8m미만,52.32,부산광역시 사하구 신평동 하신번영로169번길,23500.0
7116,부산광역시 연제구 연산동,2***,,,,전세,,202412,21,"9,000",0,,1974.0,배산로,202502~202702,신규,-,,,단독다가구,,12m미만,66.12,부산광역시 연제구 연산동 배산로,
7124,부산광역시 사하구 신평동,1**,,,,전세,,202412,20,"3,500",0,,1977.0,다대로126번길,202412~202612,신규,-,,,단독다가구,,8m미만,169.21,부산광역시 사하구 신평동 다대로126번길,9650.0
7149,부산광역시 해운대구 중동,8**,,,,전세,,202412,20,"26,000",0,,,좌동순환로,202412~202612,신규,-,,,단독다가구,,25m이상,85.0,부산광역시 해운대구 중동 좌동순환로,
7161,부산광역시 영도구 동삼동,2**,,,,전세,,202412,19,"5,000",0,,2010.0,웃서발로51번길,202412~202612,신규,-,,,단독다가구,,8m미만,67.44,부산광역시 영도구 동삼동 웃서발로51번길,13300.0
7162,부산광역시 금정구 선동,8**,,,,전세,,202412,19,800,0,,,하정로,202412~202612,신규,-,,,단독다가구,,12m미만,76.03,부산광역시 금정구 선동 하정로,
7179,부산광역시 강서구 대저2동,5***,,,,전세,,202412,18,"3,500",0,,1998.0,공항로361번길,202412~202612,신규,-,,,단독다가구,,8m미만,194.82,부산광역시 강서구 대저2동 공항로361번길,
7183,부산광역시 수영구 수영동,4**,,,,전세,,202412,18,"5,000",0,,1991.0,수미로,202501~202701,신규,-,,,단독다가구,,12m미만,33.67,부산광역시 수영구 수영동 수미로,53000.0
7189,부산광역시 해운대구 반송동,3**,,,,전세,,202412,18,"2,000",0,,1993.0,윗반송로31번길,202412~202612,신규,-,,,단독다가구,,8m미만,172.1,부산광역시 해운대구 반송동 윗반송로31번길,3500.0
7198,부산광역시 동래구 수안동,3**,,,,전세,,202412,18,"8,000",0,,1971.0,충렬대로237번가길,202510~202701,신규,-,,,단독다가구,,8m미만,51.27,부산광역시 동래구 수안동 충렬대로237번가길,
7203,부산광역시 사하구 장림동,6**,,,,전세,,202412,18,"3,500",0,,,,202501~202701,신규,-,,,단독다가구,,-,66.0,부산광역시 사하구 장림동 ,
7225,부산광역시 금정구 금사동,1**,,,,전세,,202412,17,"3,500",0,,1993.0,금사로67번길,202412~202612,신규,-,,,단독다가구,,8m미만,59.0,부산광역시 금정구 금사동 금사로67번길,
7234,부산광역시 사상구 덕포동,4**,,,,전세,,202412,17,"1,000",0,,1979.0,사상로292번길,202412~202612,신규,-,,,단독다가구,,8m미만,92.56,부산광역시 사상구 덕포동 사상로292번길,
7250,부산광역시 동구 범일동,1***,,,,전세,,202412,16,"3,000",0,,2003.0,범곡서로,202412~202912,신규,-,,,단독다가구,,12m미만,66.12,부산광역시 동구 범일동 범곡서로,
7254,부산광역시 수영구 수영동,4**,,,,전세,,202412,16,"4,500",0,,1991.0,수미로50번길,202412~202612,신규,-,,,단독다가구,,8m미만,36.0,부산광역시 수영구 수영동 수미로50번길,
7281,부산광역시 영도구 청학동,3**,,,,전세,,202412,14,"2,000",0,,1994.0,청학서로45번길,202412~202605,신규,-,,,단독다가구,,8m미만,33.0,부산광역시 영도구 청학동 청학서로45번길,
7300,부산광역시 남구 용호동,3**,,,,전세,,202412,13,"7,000",0,,1988.0,동명로157번길,202412~202612,신규,-,,,단독다가구,,8m미만,122.23,부산광역시 남구 용호동 동명로157번길,
7305,부산광역시 금정구 청룡동,8*,,,,전세,,202412,13,"10,000",0,,1979.0,청룡예전로,202504~202704,신규,-,,,단독다가구,,8m미만,72.36,부산광역시 금정구 청룡동 청룡예전로,
7306,부산광역시 동래구 안락동,7**,,,,전세,,202412,13,"6,000",0,,1984.0,충렬대로331번길,202412~202612,신규,-,,,단독다가구,,8m미만,67.05,부산광역시 동래구 안락동 충렬대로331번길,14300.0
7363,부산광역시 금정구 구서동,4**,,,,전세,,202412,11,"7,000",0,,1981.0,수림로50번길,202412~202612,신규,-,,,단독다가구,,8m미만,149.71,부산광역시 금정구 구서동 수림로50번길,
7364,부산광역시 사하구 감천동,4**,,,,전세,,202412,11,"1,000",0,,2000.0,감천로,202412~202612,신규,-,,,단독다가구,,8m미만,90.3,부산광역시 사하구 감천동 감천로,
7390,부산광역시 금정구 구서동,7**,,,,전세,,202412,10,"9,000",0,,1990.0,금강로541번길,202412~202612,신규,-,,,단독다가구,,12m미만,74.89,부산광역시 금정구 구서동 금강로541번길,
7392,부산광역시 영도구 신선동2가,1**,,,,전세,,202412,10,"1,500",0,,,남항시장길,202412~202612,신규,-,,,단독다가구,,25m미만,48.0,부산광역시 영도구 신선동2가 남항시장길,
