NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
33512,부산광역시 남구 문현동,366-14,366,14,삼한사랑채,전세,84.99,202412,6,"20,000",0,30,2007,수영로 18-8,202412~202612,신규,-,,,아파트,,,,부산광역시 남구 문현동 수영로 18-8,25700
33856,부산광역시 사하구 신평동,166-4,166,4,그린파크,전세,68.4,202412,4,"6,670",0,5,1985,장평로301번길 15,202412~202612,신규,-,,,아파트,,,,부산광역시 사하구 신평동 장평로301번길 15,5500
33868,부산광역시 사하구 괴정동,398-22,398,22,신익타운,전세,83.96,202412,4,"13,000",0,7,1991,오작로 46,202412~202612,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 오작로 46,13500
33908,부산광역시 수영구 남천동,69-14,69,14,세종엠-스테이Ⅱ,전세,70.15,202412,4,"20,000",0,10,2015,수영로 413-1,202501~202701,신규,-,,,아파트,,,,부산광역시 수영구 남천동 수영로 413-1,25500
34033,부산광역시 수영구 광안동,688-23,688,23,광일센텀스카이뷰,전세,61.61,202412,3,"20,500",0,7,2016,광서로10번길 10,202412~202612,신규,-,,,아파트,,,,부산광역시 수영구 광안동 광서로10번길 10,27000
34190,부산광역시 연제구 연산동,969-2,969,2,청마파크,전세,47.34,202412,2,"8,900",0,3,1985,고분로 106,202501~202701,신규,-,,,아파트,,,,부산광역시 연제구 연산동 고분로 106,12500
34281,부산광역시 사하구 신평동,414-10,414,10,원우,전세,79.71,202412,2,"15,750",0,21,2001,비봉로 29,202501~202701,신규,-,,,아파트,,,,부산광역시 사하구 신평동 비봉로 29,15200
34335,부산광역시 남구 문현동,466-11,466,11,문현오름캐슬,전세,47.88,202412,1,"16,700",0,14,2016,전포대로40번길 23,202502~202702,신규,-,,,아파트,,,,부산광역시 남구 문현동 전포대로40번길 23,14800
34336,부산광역시 해운대구 우동,1498,1498,0,대우트럼프월드센텀,전세,97.58,202412,1,"65,000",0,23,2006,센텀동로 9,202501~202701,신규,-,,,아파트,,,,부산광역시 해운대구 우동 센텀동로 9,228000
34504,부산광역시 부산진구 개금동,10,10,0,성도,전세,56.44,202411,30,"8,000",0,1,1992,개금본동로22번길 31,202502~202702,신규,-,,,아파트,,,,부산광역시 부산진구 개금동 개금본동로22번길 31,13000
34602,부산광역시 북구 만덕동,957,957,0,백양디이스트(4단지),전세,59.1416,202411,29,"22,000",0,2,2015,상리로 23,202412~202612,신규,-,,,아파트,,,,부산광역시 북구 만덕동 상리로 23,26400
34635,부산광역시 사하구 괴정동,956,956,0,동조리젠시타워,전세,78.17,202411,29,"17,000",0,12,2003,사하로 178,202502~202702,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 사하로 178,22800
34794,부산광역시 기장군 기장읍 교리,367-1,367,1,이진캐스빌블루2차,전세,68.6835,202411,28,"22,000",0,18,2011,차성로 452,202502~202702,신규,-,,,아파트,,,,부산광역시 기장군 기장읍 교리 차성로 452,31000
34831,부산광역시 동래구 명장동,300-106,300,106,명장유림노르웨이숲,전세,68.6486,202411,28,"20,000",0,23,2004,시실로 181,202411~202611,신규,-,,,아파트,,,,부산광역시 동래구 명장동 시실로 181,31250
34944,부산광역시 사상구 학장동,571-4,571,4,학장극동,전세,59.4,202411,27,"9,500",0,14,1994,학감대로 109-43,202501~202701,신규,-,,,아파트,,,,부산광역시 사상구 학장동 학감대로 109-43,12500
35011,부산광역시 동래구 명장동,26-24,26,24,국제파크,전세,59.82,202411,27,"11,000",0,2,1996,충렬사로 81,202501~202701,신규,-,,,아파트,,,,부산광역시 동래구 명장동 충렬사로 81,25000
35091,부산광역시 사상구 괘법동,541-2,541,2,사상역이즈팰리스,전세,41.5703,202411,26,"10,500",0,12,2016,사상로202번길 54,202412~202612,신규,-,,,아파트,,,,부산광역시 사상구 괘법동 사상로202번길 54,14200
35216,부산광역시 금정구 구서동,86-52,86,52,태진팰리스,전세,52.01,202411,25,"18,000",0,15,2018,수림로50번길 176,202412~202612,신규,-,,,아파트,,,,부산광역시 금정구 구서동 수림로50번길 176,35820
35284,부산광역시 사상구 엄궁동,225-1,225,1,신엄궁대동,전세,59.54,202411,25,"14,000",0,12,1998,엄궁남로 43,202408~202608,신규,-,,,아파트,,,,부산광역시 사상구 엄궁동 엄궁남로 43,13500
35288,부산광역시 연제구 연산동,578-21,578,21,창성골든빌에이동,전세,90.82,202411,25,"22,000",0,6,2001,중앙대로1150번길 25,202502~202702,신규,-,,,아파트,,,,부산광역시 연제구 연산동 중앙대로1150번길 25,24500
35344,부산광역시 남구 대연동,1170-2,1170,2,대우,전세,59.88,202411,25,"16,000",0,5,1996,홍곡로 343,202412~202612,신규,-,,,아파트,,,,부산광역시 남구 대연동 홍곡로 343,34000
35405,부산광역시 연제구 연산동,399-5,399,5,세영,전세,51.8,202411,24,"9,000",0,5,1980,안연로8번길 14,202412~202612,신규,-,,,아파트,,,,부산광역시 연제구 연산동 안연로8번길 14,11500
35589,부산광역시 사하구 괴정동,268-6,268,6,에코펠리스,전세,45.73,202411,23,"12,500",0,9,2016,사리로27번길 48,202412~202612,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 사리로27번길 48,15000
35647,부산광역시 사하구 괴정동,11월 2일,11,2,괴정한일하나로타운,전세,49.77,202411,22,"4,000",0,1,1989,오작로 152,202412~202612,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 오작로 152,11500
35653,부산광역시 사상구 엄궁동,726,726,0,롯데캐슬,전세,101.1115,202411,22,"26,000",0,19,2010,엄궁북로 61,202412~202612,신규,-,,,아파트,,,,부산광역시 사상구 엄궁동 엄궁북로 61,43000
35671,부산광역시 연제구 연산동,1293-11,1293,11,해오름아트빌,전세,71.09,202411,22,"13,500",0,12,2003,중앙대로1075번길 39,202502~202702,신규,-,,,아파트,,,,부산광역시 연제구 연산동 중앙대로1075번길 39,3000
35755,부산광역시 동래구 온천동,1133-2,1133,2,삼협,전세,59.88,202411,22,"11,000",0,12,1997,쇠미로221번길 13,202412~202612,신규,-,,,아파트,,,,부산광역시 동래구 온천동 쇠미로221번길 13,22500
35765,부산광역시 해운대구 우동,1398,1398,0,해운대엑소디움,전세,181.774,202411,22,"78,000",0,31,2009,해운대해변로 30,202501~202701,신규,-,,,아파트,,,,부산광역시 해운대구 우동 해운대해변로 30,154000
35843,부산광역시 금정구 장전동,600-4,600,4,온천장해피투모로우,전세,55.5292,202411,21,"17,000",0,11,2019,식물원로 49,202501~202701,신규,-,,,아파트,,,,부산광역시 금정구 장전동 식물원로 49,22000
35893,부산광역시 부산진구 전포동,362-3,362,3,유성해네스타워,전세,20.96,202411,21,"6,000",0,15,2014,전포대로 170,202411~202611,신규,-,,,아파트,,,,부산광역시 부산진구 전포동 전포대로 170,6000
35901,부산광역시 부산진구 양정동,387-6,387,6,노블파크,전세,46.49,202411,21,"18,000",0,7,2022,거제대로36번가길 41,202412~202612,신규,-,,,아파트,,,,부산광역시 부산진구 양정동 거제대로36번가길 41,28500
35927,부산광역시 서구 서대신동3가,360-2,360,2,석포로얄캐슬,전세,129.89,202411,20,"20,000",0,3,2002,구덕로333번길 21,202412~202612,신규,-,,,아파트,,,,부산광역시 서구 서대신동3가 구덕로333번길 21,29950
35949,부산광역시 연제구 연산동,705-36,705,36,중앙하이츠,전세,84.93,202411,20,"18,500",0,5,2003,중앙대로1066번길 15,202412~202612,신규,-,,,아파트,,,,부산광역시 연제구 연산동 중앙대로1066번길 15,10900
35985,부산광역시 동래구 온천동,1853,1853,0,동래래미안아이파크,전세,75.5206,202411,20,"29,000",0,11,2022,금정마을로 135-9,202502~202702,신규,-,,,아파트,,,,부산광역시 동래구 온천동 금정마을로 135-9,63500
36033,부산광역시 사하구 하단동,870-35,870,35,리버포레(B동),전세,49.645,202411,20,"13,000",0,5,2015,동매로 16,202501~202701,신규,-,,,아파트,,,,부산광역시 사하구 하단동 동매로 16,15970
36037,부산광역시 금정구 구서동,194-2,194,2,산호,전세,81.09,202411,19,"15,000",0,3,1984,구서중앙로 5,202411~202511,신규,-,,,아파트,,,,부산광역시 금정구 구서동 구서중앙로 5,28000
36070,부산광역시 금정구 부곡동,736-106,736,106,향양,전세,64.08,202411,19,"5,500",0,2,1986,서동로73번길 13,202412~202612,신규,-,,,아파트,,,,부산광역시 금정구 부곡동 서동로73번길 13,33050
36159,부산광역시 남구 용호동,480-2,480,2,미주,전세,83.64,202411,19,"14,000",0,14,1999,동명로92번길 91,202502~202702,신규,-,,,아파트,,,,부산광역시 남구 용호동 동명로92번길 91,17300
36222,부산광역시 기장군 기장읍 대라리,Feb.89,89,2,동국에버리치,전세,29.38,202411,18,"6,000",0,6,2013,차성동로50번길 5,202412~202611,신규,-,,,아파트,,,,부산광역시 기장군 기장읍 대라리 차성동로50번길 5,6350
36294,부산광역시 부산진구 개금동,1월 7일,1,7,개금우드빌,전세,44.87,202411,18,"8,800",0,12,1994,백양대로208번길 144,202412~202612,신규,-,,,아파트,,,,부산광역시 부산진구 개금동 백양대로208번길 144,8500
36650,부산광역시 수영구 광안동,744-18,744,18,W-PARK,전세,40.625,202411,15,"14,700",0,9,2014,장대골로7번길 51,202412~202612,신규,-,,,아파트,,,,부산광역시 수영구 광안동 장대골로7번길 51,26800
36698,부산광역시 금정구 금사동,561-1,561,1,삼한,전세,123.22,202411,15,"12,000",0,11,1992,중군진로 21,202411~202611,신규,-,,,아파트,,,,부산광역시 금정구 금사동 중군진로 21,18200
36753,부산광역시 동래구 안락동,632-4,632,4,태성맨션,전세,46.41,202411,15,"9,000",0,4,1982,온천천로431번길 28,202412~202612,신규,-,,,아파트,,,,부산광역시 동래구 안락동 온천천로431번길 28,14000
37292,부산광역시 북구 만덕동,234-1,234,1,만덕현대,전세,59.685,202411,11,"14,000",0,3,1997,만덕3로 45,202412~202612,신규,-,,,아파트,,,,부산광역시 북구 만덕동 만덕3로 45,19500
37392,부산광역시 북구 만덕동,605-13,605,13,북부,전세,54.78,202411,10,"6,500",0,4,1984,만덕대로290번길 16,202412~202612,신규,-,,,아파트,,,,부산광역시 북구 만덕동 만덕대로290번길 16,8800
37393,부산광역시 남구 우암동,46,46,0,우암대진,전세,49.14,202411,10,"10,000",0,5,1986,우암로154번길 18,202412~202612,신규,-,,,아파트,,,,부산광역시 남구 우암동 우암로154번길 18,12000
37434,부산광역시 동래구 사직동,Aug.93,93,8,사직자이,전세,133.4686,202411,9,"55,000",0,22,2007,사직로 36,202502~202702,신규,-,,,아파트,,,,부산광역시 동래구 사직동 사직로 36,127500
37509,부산광역시 사하구 감천동,530,530,0,감천단지,전세,56.53,202411,9,"7,000",0,4,1982,감천로105번길 40,202411~202611,신규,-,,,아파트,,,,부산광역시 사하구 감천동 감천로105번길 40,6300
37541,부산광역시 사하구 괴정동,188-9,188,9,삼성타워,전세,83.18,202411,9,"13,000",0,17,1995,낙동대로140번길 99,202411~202611,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 낙동대로140번길 99,15300
37581,부산광역시 부산진구 초읍동,365,365,0,한신,전세,78,202411,9,"16,000",0,2,1996,월드컵대로 449,202411~202611,신규,-,,,아파트,,,,부산광역시 부산진구 초읍동 월드컵대로 449,14900
37783,부산광역시 사하구 괴정동,1228,1228,0,금호,전세,81.63,202411,7,"8,500",0,1,1984,다대로 37,202411~202611,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 다대로 37,10450
37811,부산광역시 사하구 괴정동,350-72,350,72,동아파크,전세,84.97,202411,7,"13,000",0,4,1992,오작로 138,202411~202611,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 오작로 138,12500
37875,부산광역시 부산진구 가야동,666-4,666,4,진성,전세,84.54,202411,7,"13,000",0,8,1991,엄광로 102,202411~202611,신규,-,,,아파트,,,,부산광역시 부산진구 가야동 엄광로 102,20000
37931,부산광역시 동래구 온천동,192-28,192,28,세진베스트빌,전세,76.77,202411,6,"15,500",0,4,2003,금강로 94-1,202412~202612,신규,-,,,아파트,,,,부산광역시 동래구 온천동 금강로 94-1,22000
37994,부산광역시 사하구 장림동,244-6,244,6,장림우림그린맨션,전세,66.42,202411,6,"8,000",0,14,1992,두송로 25,202411~202611,신규,-,,,아파트,,,,부산광역시 사하구 장림동 두송로 25,9000
38031,부산광역시 금정구 남산동,991-1,991,1,거성경원,전세,45.91,202411,6,"6,200",0,9,1997,금샘로 497,202411~202611,신규,-,,,아파트,,,,부산광역시 금정구 남산동 금샘로 497,9300
38072,부산광역시 중구 부평동4가,2월 9일,2,9,예그린,전세,84.39,202411,6,"19,000",0,13,2012,흑교로35번길 16-1,202412~202612,신규,-,,,아파트,,,,부산광역시 중구 부평동4가 흑교로35번길 16-1,21000
38132,부산광역시 연제구 연산동,579-9,579,9,산호,전세,57.7,202411,5,"13,000",0,5,1980,중앙대로1150번길 49,202411~202611,신규,-,,,아파트,,,,부산광역시 연제구 연산동 중앙대로1150번길 49,19500
38134,부산광역시 연제구 연산동,958-6,958,6,연산센트럴파크,전세,84.69,202411,5,"14,000",0,4,1992,고분로98번길 16,202412~202612,신규,-,,,아파트,,,,부산광역시 연제구 연산동 고분로98번길 16,16300
38271,부산광역시 사하구 당리동,306-16,306,16,화천승학,전세,75.42,202411,4,"12,000",0,3,1983,승학로20번길 22,202411~202611,신규,-,,,아파트,,,,부산광역시 사하구 당리동 승학로20번길 22,15000
38315,부산광역시 수영구 남천동,36-13,36,13,궁전아이브,전세,44.8,202411,4,"11,000",0,8,2011,남천바다로10번길 22,202411~202611,신규,-,,,아파트,,,,부산광역시 수영구 남천동 남천바다로10번길 22,9700
38340,부산광역시 부산진구 개금동,171-59,171,59,삼경,전세,51.925,202411,4,"8,000",0,3,2003,복지로21번길 46,202411~202611,신규,-,,,아파트,,,,부산광역시 부산진구 개금동 복지로21번길 46,10700
38369,부산광역시 북구 화명동,1130-9,1130,9,화명동롯데캐슬멤버스,전세,118.7961,202411,4,"34,000",0,9,2007,금곡대로 240,202411~202611,신규,-,,,아파트,,,,부산광역시 북구 화명동 금곡대로 240,43500
38463,부산광역시 영도구 청학동,48,48,0,삼창,전세,83.34,202411,2,"11,000",0,7,1995,광암길 6,202411~202611,신규,-,,,아파트,,,,부산광역시 영도구 청학동 광암길 6,12000
38650,부산광역시 연제구 연산동,1355-6,1355,6,시청역이즈팰리스1차,전세,49.7112,202411,1,"20,000",0,18,2016,신촌로 11,202501~202701,신규,-,,,아파트,,,,부산광역시 연제구 연산동 신촌로 11,23000
38680,부산광역시 부산진구 개금동,177-149,177,149,개금동아이리스5차애비뉴,전세,49.92,202411,1,"11,000",0,19,2018,가야대로468번길 11,202305~202505,신규,-,,,아파트,,,,부산광역시 부산진구 개금동 가야대로468번길 11,21700
38737,부산광역시 남구 대연동,871-12,871,12,남경힐타운,전세,77.22,202411,1,"20,000",0,3,2003,용소로64번길 111,202411~202611,신규,-,,,아파트,,,,부산광역시 남구 대연동 용소로64번길 111,12500
38752,부산광역시 동래구 온천동,1074-9,1074,9,세종빌에이동,전세,84.35,202411,1,"17,000",0,5,2004,우장춘로 73,202412~202612,신규,-,,,아파트,,,,부산광역시 동래구 온천동 우장춘로 73,20000
38874,부산광역시 사하구 괴정동,458-45,458,45,삼경,전세,55.8,202410,31,"7,500",0,5,1985,사하로166번길 28,202410~202710,신규,-,,,아파트,,,,부산광역시 사하구 괴정동 사하로166번길 28,11000
38914,부산광역시 부산진구 초읍동,540-11,540,11,초읍그린,전세,64.32,202410,30,"12,000",0,3,1994,성지로114번길 48,202410~202610,신규,-,,,아파트,,,,부산광역시 부산진구 초읍동 성지로114번길 48,12400
38929,부산광역시 부산진구 부전동,122-1,122,1,삼성비치타운,전세,28.34,202410,30,"5,500",0,13,2004,중앙대로756번길 18-10,202411~202611,신규,-,,,아파트,,,,부산광역시 부산진구 부전동 중앙대로756번길 18-10,3000
